tag,tagId
hugo weaving,12988
Samuli Vauramo,12989
ValÃ©rie Lemercier,12990
Superman,12991
North Korea,12992
Cate Blanc,12993
weightlessness,12994
David M. Evans,12995
Good but a bit too bloody for me,12996
very strange,12997
Dali,12998
Buddy Hackett,12999
power,13000
very hard movie,13001
disambiguation:ten,13002
'I Guess Repression Does Have It's Moments After All',13003
TOO much going on,13004
Rachel McAdams,13005
discipline,13006
expository dialogue,13007
music:gospel,13008
sesame street,13009
mutilation,13010
Ligeti,13011
graduation,13012
excellent choreography,13013
topic:Idi Amin,13014
POLICE CORRUPTION,13015
well-crafted,13016
gina davis,13017
Neal McDonough,13018
Butterfly,13019
Beautiful story.,13020
kentucky,13021
pasadena,13022
WW II,13023
Van Helsing,13024
tag,13025
Nigel Finch,13026
Aubrey Plaza,13027
Rule-making,13028
Harvey Keitel,13029
Jonathan Liebesman,13030
modern life,13031
Nora Roberts,13032
black & white,13033
adventure-ish,13034
One of the best fucking movies ever!!!!!,13035
RAPE & SEXUAL ABUSE,13036
Scott Weinger,13037
good directing by denzel,13038
Tom McNamara,13039
allison janney,13040
amorality,13041
comiclike,13042
wanted to see action movie not porn,13043
romance boygirl dancing,13044
Herbert Ross,13045
mike epps,13046
Rebecca Pidgeon,13047
Farrelly Brothers,13048
deceptive,13049
jena malone,13050
inter-tribal marriage,13051
Long Act 2,13052
1920,13053
90s club culture,13054
favorites,13055
Interesting new way of film,13056
spooky village,13057
Humorous. Hello melissa.,13058
over the top violence,13059
seventies,13060
Tru-Stereo,13061
Ilse Steppat,13062
not as good as original,13063
Peter Docter,13064
see also:Little Miss Sunshine,13065
Ruben Smit,13066
first officer,13067
music?,13068
nonlin,13069
Oliver James,13070
odd couple,13071
animal:mouse,13072
goofy comedy,13073
gay stereotypes,13074
same story,13075
William Fichtner,13076
Rob Scheider,13077
villain evil beyond credibility,13078
extreme naiveness makes the character of Reba much less believable; she's not a child,13079
original anime is better,13080
Great Plains,13081
Gun for a leg,13082
Ernie Adams,13083
seaplane,13084
Sociopath,13085
autopsy,13086
meta-indie,13087
BEH...long tedious,13088
disorientation by soundtrack music,13089
testosterone,13090
constrained,13091
human fallibility,13092
Josh Groban,13093
Leslie Nielsen,13094
monologue,13095
Peter Clifton,13096
policemen,13097
opposites attract,13098
Tom Berninger,13099
dogme95,13100
remakeOf:Freaky Friday (1977),13101
Paul Adelstein,13102
sports competition:NASCAR,13103
too sentimental,13104
easy to watch,13105
Critic's Choice Awards - Best Actress,13106
Whimsical,13107
Academy Award,13108
explicit sex scene,13109
AnnaSophia Robb,13110
alice in wonderland,13111
Michael Sucsy,13112
'In your face' violence,13113
worn out story,13114
Second City comedy,13115
chorus,13116
edo,13117
Sadly,13118
almost favorite,13119
sex scandal,13120
Chicago Boys,13121
Genre of its own! Cool!,13122
Bats,13123
numbers,13124
Muscles,13125
Lysette Anthony,13126
Bob Giraldi,13127
Gabriel Pascal,13128
Linda Manz,13129
Fred C. Newmeyer,13130
laughed so hard I wet my pants,13131
lame acting,13132
Plot twist,13133
seems outdated,13134
Jeanie Drynan,13135
Columbine High School,13136
over the top ending,13137
playing God,13138
Max Reinhardt,13139
Nicole Newnham,13140
Kira Solis,13141
Richard Denning,13142
Steve Pink,13143
cheesy acting,13144
setting:India,13145
sports hero,13146
piss funny,13147
descends into surreal nonsense,13148
one dimensional characters except for Affleck. Ending trite.,13149
Gen Sekiguchi,13150
Sheri Moon Zombie,13151
Karl Maldin,13152
preaching,13153
Samuel Fuller,13154
=================,13155
Jeffers Morning,13156
Stephen Young,13157
double-dealing,13158
breathing,13159
psychic powers,13160
green mythology,13161
Murder,13162
Hiroshi Matsuno,13163
Tony Vitale,13164
cabin,13165
prostitute,13166
cool costume,13167
bodysnatchers,13168
TV Movie,13169
Fallen Angel,13170
james cromwell,13171
intersex,13172
realistic relationships,13173
bigtourism,13174
Dylan Southern,13175
lifeguard,13176
Rhetorical Speech,13177
good sports movie,13178
clever plot,13179
insightful,13180
Jon Cassar,13181
ScottLemieux,13182
Damian Nenow,13183
Claire Geare,13184
transcendent,13185
Tess Harper,13186
conflict,13187
James Mangold,13188
Ching-Po Wong,13189
Acting,13190
indiana,13191
tribal,13192
Several curse words,13193
American,13194
sexual discovery,13195
Incomplete story,13196
Noah Huntley,13197
beautiful woman,13198
cinematographer:Tak Fujimoto,13199
old fashion romance,13200
dance music,13201
Roman tactics,13202
good thriller,13203
evil Schwarzenegger character,13204
Emanuele Crialese,13205
Curt Siodmak,13206
the worst movie i've ever seen,13207
travelling,13208
Ferzan Ozpetek,13209
alzheimer's,13210
best viewed in black and white,13211
val kilmer,13212
visual pun,13213
based on a musical,13214
Shaun Tan,13215
plains warfare,13216
See: Henry and  June,13217
good story murdered,13218
kiera knightley,13219
mist,13220
Brian Hecker,13221
Excessively talky,13222
godfather-godson relationship,13223
obamacare,13224
Javier Bardem,13225
duck,13226
thinnes,13227
childishness,13228
no limits,13229
AFI #10,13230
Harold Young,13231
evil protagonist,13232
High frame rate,13233
pidgeon,13234
Factually Inaccurate,13235
Tennesse Williams,13236
rebel commander,13237
visually inventive,13238
Mimi Leder,13239
cinematographer:Roger Deakins,13240
genre:historical fiction,13241
elegant,13242
Stop-motion special effects,13243
Toa Fraser,13244
did someone cast a spell to make everyone hate this ok flick?,13245
diamonds,13246
apprentice,13247
Bechdel Test:Fail,13248
inspiration,13249
I laughed at its satire,13250
well-constructed,13251
gratuitous,13252
child in peril,13253
Giovanni Guareschi,13254
DESPUES_DE_IRONMANii,13255
Jean Reno,13256
ving rhames,13257
btaege,13258
unexpected guests,13259
wheat,13260
Michael Vejar,13261
thruthful,13262
Swearing,13263
Tolkien,13264
third movie curse,13265
whiney protragonist,13266
Best gore/horror movie ever,13267
Kiernan Shipka,13268
Atmospheric,13269
trash,13270
Lope de Vega,13271
Belorus,13272
milkshake,13273
Talks too much.,13274
Crowe,13275
woman outsmarts man,13276
exploding codpiece,13277
character:Bob and Doug Mackenzie,13278
Lik-Chi Lee,13279
I came out loving it,13280
insubstantial,13281
Popcorn,13282
bouncer,13283
Werewolves,13284
Neil Jordan,13285
Samuli Torssonen,13286
Al Gore,13287
twisty,13288
Gina McKee,13289
Psychiatry,13290
Teacher,13291
Guns,13292
no story,13293
Barsoom,13294
Mark Osborne,13295
Harry Carey,13296
no backstory,13297
sport:horse racing,13298
Paul Thomas,13299
sensuous,13300
PG-13:nudity/sensuality,13301
Oscar (Best Music - Original Score),13302
liaisons,13303
'Wow Mrs. Robinson Your Porridge Is Just Right!',13304
Shane Meadows,13305
playwright:Shakespeare,13306
Martina Gedeck,13307
FATHERS AND DAUGHTERS,13308
easy ending,13309
self-satisfied people,13310
Very sweet but too childish,13311
Samuel Barnett,13312
lacks contemplative depth,13313
Shawn Levy,13314
where is the one and only kyle maclachlan?,13315
no thrill,13316
1939,13317
knocked up in highschool,13318
Steve Oedekerk,13319
car chases,13320
Gosh!,13321
John W. Walter,13322
picaresque drama,13323
British Humor,13324
death of a parent,13325
screenwriter:John Guare,13326
kiddy,13327
1900s,13328
Kumi Mizuno,13329
Takashi Shimura,13330
Origin,13331
Te-Sheng Wei,13332
insects,13333
David Morrissey,13334
injustice,13335
Hugh Grant is cool,13336
So dumb it's funny,13337
Bisexuality,13338
screenwriter:Charles Brackett,13339
slow and predictable plot,13340
Nagisa Ôshima,13341
epifedrine,13342
Rene Medvesek,13343
family roles,13344
cultural conflict,13345
Montenegro,13346
Alexander Korda,13347
tears,13348
body hair,13349
choppy editing,13350
Christy Chung,13351
5.7-FilmAffinity,13352
Horst,13353
Rambo,13354
Evanna Lynch,13355
comedy drama adventure,13356
Dimensionalized 2-D to 3-D,13357
gender identity,13358
Santosh Sivan,13359
PG-13:thematic material,13360
Proton Pack,13361
Auschwitz,13362
stepfather,13363
Dominic Murphy,13364
Philip Shane,13365
clown,13366
Ian Ziering,13367
Ashlynn Yennie,13368
author:Somerset Maugham,13369
more storyline,13370
cryptography,13371
gym,13372
airplanes,13373
crazy ending,13374
Hilariously Bad,13375
real computers usage,13376
bette davis eyes,13377
based around one thing,13378
Rasmus A. Sivertsen,13379
scheme,13380
could have been great,13381
Neil LaBute,13382
Goa,13383
acrobat,13384
college boys,13385
non-existant storyline,13386
21.03.06,13387
Hinduism,13388
Billy Crystal,13389
Susan Sarandon,13390
Ariel Gade,13391
praetorians,13392
strangers,13393
growing suspense,13394
Andrey Zvyagintsev,13395
Judd Apatow,13396
ryan gosling!!!,13397
Polite Speech,13398
Dumb,13399
joint,13400
MMA Fighting,13401
Mahamat-Saleh Haroun,13402
teen suicide,13403
Jill Culton,13404
misguided,13405
Glen Morgan,13406
Collegeparty,13407
starring:Hepburn and Tracy,13408
Jeffery DeMunn,13409
John Lithgow,13410
mts.vod,13411
ray liotta,13412
grand finale,13413
ketamine,13414
Based on a TV series,13415
ukraine,13416
BOOBS,13417
An ok movie,13418
ummarti2007,13419
Doc,13420
Multiple Personalities,13421
bloodshed,13422
Taoism,13423
droga,13424
Jason Moore,13425
Raymond De Felitta,13426
Bing Crosby,13427
Was disappointed; thought movie was kind of stupid,13428
mike newell,13429
unlikeable,13430
Jan Ole Gerster,13431
Great Britain,13432
evil twin,13433
Jong-Sik Nam,13434
Diether Krebs,13435
girl gangs,13436
challenging,13437
to see: vampire,13438
Donnie Darko,13439
plot & suspense,13440
"\\""We're on a mission from god\""\""""",13441
theme:sexism,13442
Romantic and sweet,13443
Bernhard Goetzke,13444
Isabelle Huppert,13445
infantile,13446
"den svinger lidt mellem super gode scener og mindre interessante passager, jf. vurdering",13447
spirit animal,13448
Cameron Diaz,13449
bleeding heart liberalism,13450
free air diving,13451
Bully,13452
good overall film,13453
hard scien,13454
atmospheric music,13455
Eastern Europe,13456
Ghana,13457
implicit,13458
Beetlejuice Beetlejuice Beetlejuice,13459
allen ginsberg,13460
vampires do not sparkle,13461
twist on classic story,13462
sentimentality,13463
matrx copy,13464
70s sci-fi,13465
Music by Tangerine Dream,13466
dirty tricks,13467
favorite,13468
kickboxing,13469
Robert C. Cooper,13470
not to be confused with feature,13471
topic:US political corruption,13472
Dudley Digges,13473
great ratings from new yorker critic- Denby,13474
Dick Van Dyke,13475
POW,13476
Jay Chandrasekhar,13477
The third part of the best movie ever!!!!,13478
Wayans Brothers,13479
Peter Lydon,13480
Oscar Nominee: Sound Mixing,13481
ex-ussr spy,13482
standard Disney storyline,13483
Barkhad Abdi,13484
Harry Thomason,13485
Don Roos,13486
Wallace & Gromit,13487
alec guiness,13488
'That's All An Inmate Wants...Simple Pleasures',13489
Ray Walston,13490
shanghai,13491
Todd Field,13492
ADHD,13493
Eerie,13494
intruiging,13495
Catherine Hardwicke,13496
Lewis Seiler,13497
Ray Enright,13498
wise guys,13499
the plot and style seems outdated in this Hitchcock,13500
Martin Gero,13501
religiously offensive,13502
WWII,13503
grown up,13504
Peplum,13505
"too much \\""of the\""\"" in title""",13506
Himachal Pradesh,13507
mistaken identities,13508
Unfairly panned by fanboys,13509
Cannes: Best Director,13510
Shakespeare in modern dress,13511
Zach Galligan,13512
russian roulette,13513
samuel jackson,13514
Fraternity,13515
central event:wedding preparation,13516
Convent,13517
matchmaking,13518
Jim carey is brilliantly funny,13519
AFI #18,13520
Florence,13521
flying monster,13522
Aaron Yoo,13523
Andrea Nix,13524
week,13525
masculinity,13526
miser,13527
Peter Gilbert,13528
BMW,13529
Alexandra Neldel,13530
tech,13531
Phil Traill,13532
jimmy stewart,13533
steve buschemi,13534
art deco,13535
Edgar Bergen,13536
SOCIAL INJUSTICE,13537
housewives,13538
messy,13539
norwegian,13540
hiking,13541
toyota,13542
Rubina Ali,13543
TV movie,13544
estranged daughter,13545
J. Lee Thompson,13546
goodfellas,13547
MCU,13548
Katsuhito Ishii,13549
Marcel Iures,13550
Couple Relations,13551
blaspheme,13552
terrible screenplay,13553
misinformation,13554
still photography,13555
superb,13556
Pete,13557
chaucer,13558
hannibal,13559
Epic LARP scene,13560
beret,13561
barely tolerable,13562
Phil Lord,13563
Ermanno Olmi,13564
high society,13565
Bit Corny,13566
John Duigan,13567
Shûichi Okita,13568
dumbed down,13569
televangelist,13570
Lou Gossett Jr.,13571
no conclusion,13572
Jason DaSilva,13573
setting:Reno,13574
seen on airplane,13575
Got nothing to do with figure skating,13576
Everything is Terrible,13577
suspense cut,13578
flowers,13579
Syracuse University,13580
goddess,13581
Mob Rule,13582
Related:Pocahontas (1995),13583
raw dog screwing,13584
satellite,13585
fishing,13586
dumb movie,13587
magier,13588
dishonest,13589
Sylvain Estibal,13590
author:George Orwell [Eric Blair],13591
Caper,13592
Christian McKay,13593
author:Harvey Wheeler,13594
revelatory,13595
being told the truth and not liking it,13596
Great idea,13597
Witness Protection,13598
Brooklyn Bridge,13599
funny lines,13600
sword,13601
distracting score,13602
Kodi Smit-McPhee,13603
Had a hard time following the plot of the movie.,13604
custody,13605
04/09,13606
grim humor,13607
wheelchair badass,13608
Rosemary Clooney,13609
National Lampoon,13610
Based on the book by Dr. Seuss,13611
existencialism,13612
Monica Bellucci,13613
interview,13614
cheetah,13615
Larry Clark,13616
Stylistic,13617
delicious,13618
twist the dance,13619
Sven-Bertil Taube,13620
good actors,13621
under the bridge,13622
Watch This,13623
language,13624
=====================,13625
Joan Bennett,13626
prisoner,13627
Safy Nebbou,13628
horrific violence,13629
curling,13630
Chris Terrio,13631
Sundance Grand Jury Prize: Dramatic 1993,13632
bruce willis,13633
existensial,13634
Future,13635
spaceships,13636
2006 Best Picture Oscar Nominee,13637
Jessica Sanders,13638
gerontophilia,13639
Ben Affleck,13640
lesbians,13641
a rat in the kitcheeeeen!,13642
busniess,13643
shane carruth,13644
Everything!,13645
brad pitt's texas accent was just ridiculous,13646
lens flares,13647
Good Movie,13648
Katsuhiro Otomo,13649
NOT a movie,13650
fall of superheros,13651
sparse dialog,13652
winter,13653
Beast Of GÃ©vaudan,13654
Multiple Stories,13655
Richard Ray Perez,13656
David Haig,13657
no women,13658
lost love,13659
writer:Julian Fellowes,13660
impersonation of death,13661
softball,13662
author:Thomas Hardy,13663
carnivalesque,13664
David Spade,13665
Pokemon,13666
Pesci,13667
Mediocre,13668
WRONGLY COMMITED,13669
personalities,13670
The Mother Of Connect-The-Dots  Flix (Grand Canyon/Crash/ETC),13671
nanar,13672
Zombie,13673
period,13674
indie rock,13675
elderly,13676
stale,13677
long nose,13678
flying squirrel,13679
CRIMINAL'S REVENGE,13680
Jin Yong,13681
Kim Ki-duk,13682
John Fielder,13683
Web of Intrigue,13684
Yimou Zhang,13685
1960's,13686
scattered,13687
Terry Hughes,13688
alens,13689
viggo morttensen,13690
childhood memories,13691
Matthew MacFadyen,13692
kinderfilm,13693
Bond girls,13694
sarah silverman,13695
Joey Coyle,13696
live-action scenes,13697
young love,13698
fortune-telling,13699
prague,13700
added sound effects in US version were bad,13701
Trieste,13702
concubine,13703
Rod Lurie,13704
non-discrimination,13705
Repetitive,13706
Sisters,13707
Ryan Kwanten,13708
Wolf Rilla,13709
author:Michael Lewis,13710
Partricia Arquette,13711
hitchcockian,13712
Toshirô Mifune,13713
grieving,13714
Palestinians,13715
MGM,13716
DJ Shadow,13717
Robert Florey,13718
cinematogr,13719
loser trilogy,13720
DEAL WITH THE DEVIL,13721
David Byrne,13722
Mitchell Leisen,13723
amnesiac,13724
notable scene:orchestral intro,13725
Mad Hatter,13726
Paulette Goddard,13727
unmemorable actresses,13728
Sexual Promiscuity,13729
Christian-Jaque,13730
sincerity,13731
presumptuousness,13732
screenwriter:John J. McLaughlin,13733
corporal punishment,13734
girl band,13735
Frank,13736
Randy Quaid,13737
Alan G. Parker,13738
Silence,13739
Explicit,13740
journal writing,13741
an experience,13742
treason,13743
blood transfusion,13744
Armin Rohde,13745
Nicholas Jarecki,13746
weak romantic movie,13747
self injury,13748
AFI #56,13749
Los Angeles,13750
Cuba Libre,13751
Stephen Frears,13752
100 Essential Female Performances,13753
author:John Steinbeck,13754
jörg schüttauf,13755
Margaret Cho,13756
Sexuality,13757
Robert B. Weide,13758
overrevealling trailer,13759
